26.06633,27.54976,29.16865,28.26687,27.75128,28.66858,27.88275,27.84848,28.90387,27.76224
2.504524,1.835281,1.751038,1.566879,1.584244,1.650635,1.617355,2.017334,1.634598,1.817947
